"formatted_date","continent","location","new_vaccinations"
"2021-12-04","Asia","Malaysia","72325"
"2021-12-05","Asia","Malaysia","18185"
"2021-12-05","Asia","Malaysia","57518"
"2021-12-06","Asia","Malaysia","102865"
"2021-12-06","Asia","Malaysia","137741"
"2021-12-07","Asia","Malaysia","130128"
"2021-12-07","Asia","Malaysia","435211"
"2021-12-08","Asia","Malaysia","130988"
"2021-12-08","Asia","Malaysia","553054"
"2021-12-09","Asia","Malaysia","146702"
"2021-12-09","Asia","Malaysia","251742"
"2021-12-10","Asia","Malaysia","217857"
"2021-12-11","Asia","Malaysia","119378"
"2021-12-12","Asia","Malaysia","69890"
"2021-12-13","Asia","Malaysia","134175"
"2021-12-14","Asia","Malaysia","166873"
"2021-12-15","Asia","Malaysia","175047"
"2021-12-16","Asia","Malaysia","177913"
"2021-12-17","Asia","Malaysia","165864"
"2021-12-18","Asia","Malaysia","74026"
"2021-12-19","Asia","Malaysia","81425"
"2021-12-20","Asia","Malaysia","150399"
"2021-12-21","Asia","Malaysia","172645"
"2021-12-22","Asia","Malaysia","182121"
"2021-12-23","Asia","Malaysia","182746"
"2021-12-24","Asia","Malaysia","145029"
"2021-12-25","Asia","Malaysia","26397"
"2021-12-26","Asia","Malaysia","65986"
"2021-12-27","Asia","Malaysia","133451"
"2021-12-28","Asia","Malaysia","158080"
"2021-12-29","Asia","Malaysia","190661"
"2021-12-30","Asia","Malaysia","211240"
"2021-12-31","Asia","Malaysia","186440"
"2022-01-01","Asia","Malaysia","42486"
"2022-01-02","Asia","Malaysia","97038"
"2022-01-03","Asia","Malaysia","214566"
"2022-01-04","Asia","Malaysia","246993"
"2022-01-05","Asia","Malaysia","250934"
"2022-01-06","Asia","Malaysia","258422"
"2022-01-07","Asia","Malaysia","222259"
"2022-01-08","Asia","Malaysia","128412"
"2022-01-09","Asia","Malaysia","113046"
"2022-01-13","Asia","Malaysia","272633"
"2022-01-14","Asia","Malaysia","240582"
"2022-01-15","Asia","Malaysia","170586"
"2022-01-16","Asia","Malaysia","150154"
"2022-01-17","Asia","Malaysia","248284"
"2022-01-18","Asia","Malaysia","133668"
"2022-01-19","Asia","Malaysia","273953"
"2022-01-20","Asia","Malaysia","253599"
"2022-01-21","Asia","Malaysia","202395"
"2022-01-22","Asia","Malaysia","160984"
"2022-01-23","Asia","Malaysia","134396"
"2022-01-24","Asia","Malaysia","208263"
"2022-01-25","Asia","Malaysia","218822"
"2022-01-26","Asia","Malaysia","213377"
"2022-01-27","Asia","Malaysia","209872"
"2022-01-28","Asia","Malaysia","183702"
"2022-01-29","Asia","Malaysia","100755"
"2022-01-30","Asia","Malaysia","83087"
"2022-01-31","Asia","Malaysia","99064"
"2022-02-01","Asia","Malaysia","29394"
"2022-02-02","Asia","Malaysia","30728"
"2022-02-03","Asia","Malaysia","103953"
"2022-02-04","Asia","Malaysia","92866"
"2022-02-05","Asia","Malaysia","75545"
"2022-02-06","Asia","Malaysia","71066"
"2022-02-07","Asia","Malaysia","123987"
"2022-02-08","Asia","Malaysia","158165"
"2022-02-09","Asia","Malaysia","171169"
"2022-02-13","Asia","Malaysia","121534"
"2022-02-14","Asia","Malaysia","153770"
"2022-02-15","Asia","Malaysia","158657"
"2022-02-16","Asia","Malaysia","168588"
"2022-02-17","Asia","Malaysia","177879"
"2022-02-18","Asia","Malaysia","163285"
"2022-02-19","Asia","Malaysia","154750"
"2022-02-20","Asia","Malaysia","130947"
"2022-02-21","Asia","Malaysia","141529"
"2022-02-22","Asia","Malaysia","152543"
"2022-02-23","Asia","Malaysia","147754"
"2022-02-24","Asia","Malaysia","141248"
"2022-02-25","Asia","Malaysia","136080"
"2022-02-26","Asia","Malaysia","122116"
"2022-02-27","Asia","Malaysia","103846"
"2022-02-28","Asia","Malaysia","119845"
"2022-03-01","Asia","Malaysia","104808"
"2022-03-02","Asia","Malaysia","101058"
"2022-03-03","Asia","Malaysia","99542"
"2022-03-04","Asia","Malaysia","84369"
"2022-03-05","Asia","Malaysia","70814"
"2022-03-06","Asia","Malaysia","58853"
"2022-03-07","Asia","Malaysia","66036"
"2022-03-08","Asia","Malaysia","71104"
"2022-03-09","Asia","Malaysia","64677"
"2022-03-13","Asia","Malaysia","46325"
"2022-03-14","Asia","Malaysia","53851"
"2022-03-15","Asia","Malaysia","59250"
"2022-03-16","Asia","Malaysia","50011"
"2022-03-17","Asia","Malaysia","48068"
"2022-03-18","Asia","Malaysia","42542"
"2022-03-19","Asia","Malaysia","36243"
"2022-03-20","Asia","Malaysia","29033"
"2022-03-21","Asia","Malaysia","29614"
"2022-03-22","Asia","Malaysia","30514"
"2022-03-23","Asia","Malaysia","29161"
"2022-03-24","Asia","Malaysia","30308"
"2022-03-25","Asia","Malaysia","34399"
"2022-03-26","Asia","Malaysia","33190"
"2022-03-27","Asia","Malaysia","25184"
"2022-03-28","Asia","Malaysia","43830"
"2022-03-29","Asia","Malaysia","50358"
"2022-03-30","Asia","Malaysia","54347"
"2022-03-31","Asia","Malaysia","60038"
"2022-04-01","Asia","Malaysia","36813"
"2022-04-02","Asia","Malaysia","27734"
"2022-04-03","Asia","Malaysia","18066"
"2022-04-04","Asia","Malaysia","24123"
"2022-04-05","Asia","Malaysia","25166"
"2022-04-06","Asia","Malaysia","27995"
"2022-04-07","Asia","Malaysia","31957"
"2022-04-08","Asia","Malaysia","37884"
"2022-04-09","Asia","Malaysia","44966"
"2022-04-13","Asia","Malaysia","50837"
"2022-04-14","Asia","Malaysia","62233"
"2022-04-15","Asia","Malaysia","60052"
"2022-04-16","Asia","Malaysia","84368"
"2022-04-17","Asia","Malaysia","63586"
"2022-04-18","Asia","Malaysia","59660"
"2022-04-19","Asia","Malaysia","50874"
"2022-04-20","Asia","Malaysia","65444"
"2022-04-21","Asia","Malaysia","66308"
"2022-04-22","Asia","Malaysia","69772"
"2022-04-23","Asia","Malaysia","80476"
"2022-04-24","Asia","Malaysia","56896"
"2022-04-25","Asia","Malaysia","42397"
"2022-04-26","Asia","Malaysia","37714"
"2022-04-27","Asia","Malaysia","38519"
"2022-04-28","Asia","Malaysia","35880"
"2022-04-29","Asia","Malaysia","42714"
"2022-04-30","Asia","Malaysia","38465"
"2022-05-01","Asia","Malaysia","13591"
"2022-05-02","Asia","Malaysia","3177"
"2022-05-03","Asia","Malaysia","2266"
"2022-05-04","Asia","Malaysia","3208"
"2022-05-05","Asia","Malaysia","13782"
"2022-05-06","Asia","Malaysia","22137"
"2022-05-07","Asia","Malaysia","25980"
"2022-05-08","Asia","Malaysia","31003"
"2022-05-09","Asia","Malaysia","32084"
"2022-05-13","Asia","Malaysia","57642"
"2022-05-14","Asia","Malaysia","49272"
"2022-05-15","Asia","Malaysia","26588"
"2022-05-16","Asia","Malaysia","12039"
"2022-05-17","Asia","Malaysia","18712"
"2022-05-18","Asia","Malaysia","15774"
"2022-05-19","Asia","Malaysia","19220"
"2022-05-20","Asia","Malaysia","25911"
"2022-05-21","Asia","Malaysia","25636"
"2022-05-22","Asia","Malaysia","17504"
"2022-05-23","Asia","Malaysia","12372"
"2022-05-24","Asia","Malaysia","13894"
"2022-05-25","Asia","Malaysia","13608"
"2022-05-26","Asia","Malaysia","18179"
"2022-05-27","Asia","Malaysia","23883"
"2022-05-28","Asia","Malaysia","21739"
"2022-05-29","Asia","Malaysia","15937"
"2022-05-30","Asia","Malaysia","14350"
"2022-05-31","Asia","Malaysia","16777"
"2022-06-01","Asia","Malaysia","6416"
"2022-06-02","Asia","Malaysia","7861"
"2022-06-03","Asia","Malaysia","11248"
"2022-06-04","Asia","Malaysia","9409"
"2022-06-05","Asia","Malaysia","5840"
"2022-06-06","Asia","Malaysia","2686"
"2022-06-07","Asia","Malaysia","7354"
"2022-06-08","Asia","Malaysia","7227"
"2022-06-09","Asia","Malaysia","10126"
"2022-06-13","Asia","Malaysia","8248"
"2022-06-14","Asia","Malaysia","8409"
"2022-06-15","Asia","Malaysia","10026"
"2022-06-16","Asia","Malaysia","13018"
"2022-06-17","Asia","Malaysia","18232"
"2022-06-18","Asia","Malaysia","16957"
"2022-06-19","Asia","Malaysia","11043"
"2022-06-20","Asia","Malaysia","8050"
"2022-06-21","Asia","Malaysia","8240"
"2022-06-22","Asia","Malaysia","10722"
"2022-06-23","Asia","Malaysia","14081"
"2022-06-24","Asia","Malaysia","20308"
"2022-06-25","Asia","Malaysia","13644"
"2022-06-26","Asia","Malaysia","8009"
"2022-06-27","Asia","Malaysia","6099"
"2022-06-28","Asia","Malaysia","5982"
"2022-06-29","Asia","Malaysia","5809"
"2022-06-30","Asia","Malaysia","8558"
"2022-07-01","Asia","Malaysia","10034"
"2022-07-02","Asia","Malaysia","9060"
"2022-07-03","Asia","Malaysia","8021"
"2022-07-04","Asia","Malaysia","7352"
"2022-07-05","Asia","Malaysia","9048"
"2022-07-06","Asia","Malaysia","10827"
"2022-07-07","Asia","Malaysia","16451"
"2022-07-08","Asia","Malaysia","19771"
"2022-07-09","Asia","Malaysia","12821"
"2022-07-13","Asia","Malaysia","13328"
"2022-07-14","Asia","Malaysia","16960"
"2022-07-15","Asia","Malaysia","22717"
"2022-07-16","Asia","Malaysia","19730"
"2022-07-17","Asia","Malaysia","13169"
"2022-07-18","Asia","Malaysia","12952"
"2022-07-19","Asia","Malaysia","13979"
"2022-07-20","Asia","Malaysia","15828"
"2022-07-21","Asia","Malaysia","20209"
"2022-07-22","Asia","Malaysia","22782"
"2022-07-23","Asia","Malaysia","18661"
"2022-07-24","Asia","Malaysia","13072"
"2022-07-25","Asia","Malaysia","15125"
"2022-07-26","Asia","Malaysia","16888"
"2022-07-27","Asia","Malaysia","14269"
"2022-07-28","Asia","Malaysia","17070"
"2022-07-29","Asia","Malaysia","19922"
"2022-07-30","Asia","Malaysia","11071"
"2022-07-31","Asia","Malaysia","9106"
"2022-08-01","Asia","Malaysia","8517"
"2022-08-02","Asia","Malaysia","9139"
"2022-08-03","Asia","Malaysia","9251"
"2022-08-04","Asia","Malaysia","11014"
"2022-08-05","Asia","Malaysia","11982"
"2022-08-06","Asia","Malaysia","8497"
"2022-08-07","Asia","Malaysia","4703"
"2022-08-08","Asia","Malaysia","6378"
"2022-08-09","Asia","Malaysia","7074"
"2022-08-13","Asia","Malaysia","7176"
"2022-08-14","Asia","Malaysia","4307"
"2022-08-15","Asia","Malaysia","4560"
"2022-08-16","Asia","Malaysia","5108"
"2022-08-17","Asia","Malaysia","5975"
"2022-08-18","Asia","Malaysia","7621"
"2022-08-19","Asia","Malaysia","9200"
"2022-08-20","Asia","Malaysia","5470"
"2022-08-21","Asia","Malaysia","3402"
"2022-08-22","Asia","Malaysia","4021"
"2022-08-23","Asia","Malaysia","4233"
"2022-08-24","Asia","Malaysia","5430"
"2022-08-25","Asia","Malaysia","5335"
"2022-08-26","Asia","Malaysia","6319"
"2022-08-27","Asia","Malaysia","4464"
"2022-08-28","Asia","Malaysia","2380"
"2022-08-29","Asia","Malaysia","3334"
"2022-08-30","Asia","Malaysia","3927"
"2022-08-31","Asia","Malaysia","1436"
"2022-09-01","Asia","Malaysia","3854"
"2022-09-02","Asia","Malaysia","5093"
"2022-09-03","Asia","Malaysia","2735"
"2022-09-04","Asia","Malaysia","1503"
"2022-09-05","Asia","Malaysia","2323"
"2022-09-06","Asia","Malaysia","2741"
"2022-09-07","Asia","Malaysia","3180"
"2022-09-08","Asia","Malaysia","4644"
"2022-09-09","Asia","Malaysia","4166"
"2022-09-13","Asia","Malaysia","2535"
"2022-09-14","Asia","Malaysia","2710"
"2022-09-15","Asia","Malaysia","4023"
"2022-09-16","Asia","Malaysia","1362"
"2022-09-17","Asia","Malaysia","1816"
"2022-09-18","Asia","Malaysia","962"
"2022-09-19","Asia","Malaysia","1608"
"2022-09-20","Asia","Malaysia","2393"
"2022-09-21","Asia","Malaysia","2090"
"2022-09-22","Asia","Malaysia","3235"
"2022-09-23","Asia","Malaysia","3974"
"2022-09-24","Asia","Malaysia","2332"
"2022-09-25","Asia","Malaysia","1212"
"2022-09-26","Asia","Malaysia","1531"
"2022-09-27","Asia","Malaysia","1881"
"2022-09-28","Asia","Malaysia","1941"
"2022-09-29","Asia","Malaysia","2462"
"2022-09-30","Asia","Malaysia","3548"
"2022-10-01","Asia","Malaysia","1775"
"2022-10-01","Asia","Malaysia","228523"
"2022-10-02","Asia","Malaysia","966"
"2022-10-02","Asia","Malaysia","178777"
"2022-10-03","Asia","Malaysia","1032"
"2022-10-03","Asia","Malaysia","66645"
"2022-10-04","Asia","Malaysia","1348"
"2022-10-04","Asia","Malaysia","41193"
"2022-10-05","Asia","Malaysia","1505"
"2022-10-05","Asia","Malaysia","33781"
"2022-10-06","Asia","Malaysia","1885"
"2022-10-06","Asia","Malaysia","13937"
"2022-10-07","Asia","Malaysia","2101"
"2022-10-07","Asia","Malaysia","5654"
"2022-10-08","Asia","Malaysia","1584"
"2022-10-08","Asia","Malaysia","7266"
"2022-10-09","Asia","Malaysia","471"
"2022-10-09","Asia","Malaysia","2451"
"2022-10-10","Asia","Malaysia","684"
"2022-10-11","Asia","Malaysia","4130"
"2022-10-12","Asia","Malaysia","1831"
"2022-10-13","Asia","Malaysia","1858"
"2022-10-14","Asia","Malaysia","1935"
"2022-10-15","Asia","Malaysia","1376"
"2022-10-16","Asia","Malaysia","601"
"2022-10-17","Asia","Malaysia","1014"
"2022-10-18","Asia","Malaysia","1221"
"2022-10-19","Asia","Malaysia","1102"
"2022-10-20","Asia","Malaysia","2439"
"2022-10-21","Asia","Malaysia","1770"
"2022-10-22","Asia","Malaysia","1078"
"2022-10-23","Asia","Malaysia","585"
"2022-10-24","Asia","Malaysia","412"
"2022-10-25","Asia","Malaysia","776"
"2022-10-26","Asia","Malaysia","1116"
"2022-10-27","Asia","Malaysia","1647"
"2022-10-28","Asia","Malaysia","1467"
"2022-10-29","Asia","Malaysia","1163"
"2022-10-30","Asia","Malaysia","608"
"2022-10-31","Asia","Malaysia","1235"
"2022-11-01","Asia","Malaysia","1308"
"2022-11-01","Asia","Malaysia","258716"
"2022-11-02","Asia","Malaysia","1919"
"2022-11-02","Asia","Malaysia","165375"
"2022-11-03","Asia","Malaysia","2621"
"2022-11-03","Asia","Malaysia","60052"
"2022-11-04","Asia","Malaysia","3137"
"2022-11-04","Asia","Malaysia","49304"
"2022-11-05","Asia","Malaysia","2267"
"2022-11-05","Asia","Malaysia","36162"
"2022-11-06","Asia","Malaysia","1152"
"2022-11-06","Asia","Malaysia","13254"
"2022-11-07","Asia","Malaysia","2647"
"2022-11-07","Asia","Malaysia","5282"
"2022-11-08","Asia","Malaysia","2856"
"2022-11-08","Asia","Malaysia","8251"
"2022-11-09","Asia","Malaysia","1363"
"2022-11-09","Asia","Malaysia","3654"
"2022-11-10","Asia","Malaysia","1170"
"2022-11-11","Asia","Malaysia","5398"
"2022-11-12","Asia","Malaysia","873"
"2022-11-13","Asia","Malaysia","1957"
"2022-11-14","Asia","Malaysia","3700"
"2022-11-15","Asia","Malaysia","3667"
"2022-11-16","Asia","Malaysia","4583"
"2022-11-17","Asia","Malaysia","5348"
"2022-11-18","Asia","Malaysia","3393"
"2022-11-19","Asia","Malaysia","748"
"2022-11-20","Asia","Malaysia","1344"
"2022-11-21","Asia","Malaysia","2641"
"2022-11-22","Asia","Malaysia","2750"
"2022-11-23","Asia","Malaysia","3196"
"2022-11-24","Asia","Malaysia","4148"
"2022-11-25","Asia","Malaysia","4093"
"2022-11-26","Asia","Malaysia","2864"
"2022-11-27","Asia","Malaysia","1459"
"2022-11-28","Asia","Malaysia","1782"
"2022-11-29","Asia","Malaysia","2508"
"2022-11-30","Asia","Malaysia","3212"
"2022-12-01","Asia","Malaysia","3477"
"2022-12-01","Asia","Malaysia","261343"
"2022-12-02","Asia","Malaysia","3295"
"2022-12-02","Asia","Malaysia","147951"
"2022-12-03","Asia","Malaysia","2174"
"2022-12-03","Asia","Malaysia","48944"
"2022-12-04","Asia","Malaysia","1282"
"2022-12-04","Asia","Malaysia","48828"
"2022-12-05","Asia","Malaysia","1944"
"2022-12-05","Asia","Malaysia","44157"
"2022-12-06","Asia","Malaysia","2348"
"2022-12-06","Asia","Malaysia","8852"
"2022-12-07","Asia","Malaysia","2613"
"2022-12-07","Asia","Malaysia","10891"
"2022-12-08","Asia","Malaysia","4155"
"2022-12-08","Asia","Malaysia","9697"
"2022-12-09","Asia","Malaysia","1798"
"2022-12-09","Asia","Malaysia","3795"
"2022-12-10","Asia","Malaysia","1506"
"2022-12-11","Asia","Malaysia","3793"
"2022-12-12","Asia","Malaysia","2068"
"2022-12-13","Asia","Malaysia","2023"
"2022-12-14","Asia","Malaysia","2298"
"2022-12-15","Asia","Malaysia","2993"
"2022-12-16","Asia","Malaysia","2878"
"2022-12-17","Asia","Malaysia","1949"
"2022-12-18","Asia","Malaysia","859"
"2022-12-19","Asia","Malaysia","1280"
"2022-12-20","Asia","Malaysia","2128"
"2022-12-21","Asia","Malaysia","1664"
"2022-12-22","Asia","Malaysia","2264"
"2022-12-23","Asia","Malaysia","2118"
"2022-12-24","Asia","Malaysia","983"
"2022-12-25","Asia","Malaysia","318"
"2022-12-26","Asia","Malaysia","1208"
"2022-12-27","Asia","Malaysia","1838"
"2022-12-28","Asia","Malaysia","2255"
"2022-12-29","Asia","Malaysia","3360"
"2022-12-30","Asia","Malaysia","3447"
"2022-12-31","Asia","Malaysia","2492"
"2023-01-01","Asia","Malaysia","1255"
"2023-01-02","Asia","Malaysia","2986"
"2023-01-03","Asia","Malaysia","4225"
"2023-01-04","Asia","Malaysia","5646"
"2023-01-05","Asia","Malaysia","7974"
"2023-01-06","Asia","Malaysia","7717"
"2023-01-07","Asia","Malaysia","5337"
"2023-01-08","Asia","Malaysia","3450"
"2023-01-09","Asia","Malaysia","8643"
"2023-01-13","Asia","Malaysia","13009"
"2023-01-14","Asia","Malaysia","5672"
"2023-01-15","Asia","Malaysia","4186"
"2023-01-16","Asia","Malaysia","7717"
"2023-01-17","Asia","Malaysia","8157"
"2023-01-18","Asia","Malaysia","7573"
"2023-01-19","Asia","Malaysia","9488"
"2023-01-20","Asia","Malaysia","9384"
"2023-01-21","Asia","Malaysia","2582"
"2023-01-22","Asia","Malaysia","920"
"2023-01-23","Asia","Malaysia","1940"
"2023-01-24","Asia","Malaysia","2645"
"2023-01-25","Asia","Malaysia","5071"
"2023-01-26","Asia","Malaysia","5601"
"2023-01-27","Asia","Malaysia","5254"
"2023-01-28","Asia","Malaysia","2514"
"2023-01-29","Asia","Malaysia","2205"
"2023-01-30","Asia","Malaysia","3685"
"2023-01-31","Asia","Malaysia","3976"
"2023-02-01","Asia","Malaysia","2249"
"2023-02-02","Asia","Malaysia","2736"
"2023-02-03","Asia","Malaysia","3217"
"2023-02-04","Asia","Malaysia","1398"
"2023-02-05","Asia","Malaysia","856"
"2023-02-06","Asia","Malaysia","1433"
"2023-02-07","Asia","Malaysia","1795"
"2023-02-08","Asia","Malaysia","1650"
"2023-02-09","Asia","Malaysia","1934"
"2023-02-13","Asia","Malaysia","1398"
"2023-02-14","Asia","Malaysia","1261"
"2023-02-15","Asia","Malaysia","1363"
"2023-02-16","Asia","Malaysia","1739"
"2023-02-17","Asia","Malaysia","2810"
"2023-02-18","Asia","Malaysia","975"
"2023-02-19","Asia","Malaysia","536"
"2023-02-20","Asia","Malaysia","975"
"2023-02-21","Asia","Malaysia","990"
"2023-02-22","Asia","Malaysia","796"
"2023-02-23","Asia","Malaysia","1460"
"2023-02-24","Asia","Malaysia","2213"
"2023-02-25","Asia","Malaysia","744"
"2023-02-26","Asia","Malaysia","645"
"2023-02-27","Asia","Malaysia","765"
"2023-02-28","Asia","Malaysia","888"
"2023-03-01","Asia","Malaysia","1047"
"2023-03-02","Asia","Malaysia","942"
"2023-03-03","Asia","Malaysia","1265"
"2023-03-04","Asia","Malaysia","742"
"2023-03-05","Asia","Malaysia","429"
"2023-03-06","Asia","Malaysia","540"
"2023-03-07","Asia","Malaysia","596"
"2023-03-08","Asia","Malaysia","687"
"2023-03-09","Asia","Malaysia","927"
"2023-03-13","Asia","Malaysia","598"
"2023-03-14","Asia","Malaysia","621"
"2023-03-15","Asia","Malaysia","650"
"2023-03-16","Asia","Malaysia","802"
"2023-03-17","Asia","Malaysia","1079"
"2023-03-18","Asia","Malaysia","854"
"2023-03-19","Asia","Malaysia","240"
"2023-03-20","Asia","Malaysia","432"
"2023-03-21","Asia","Malaysia","509"
"2023-03-22","Asia","Malaysia","590"
"2023-03-23","Asia","Malaysia","361"
"2023-03-24","Asia","Malaysia","743"
"2023-03-25","Asia","Malaysia","392"
"2023-03-26","Asia","Malaysia","293"
"2023-03-27","Asia","Malaysia","555"
"2023-03-28","Asia","Malaysia","554"
"2023-03-29","Asia","Malaysia","525"
"2023-03-30","Asia","Malaysia","705"
"2023-03-31","Asia","Malaysia","767"
"2023-04-01","Asia","Malaysia","434"
"2023-04-02","Asia","Malaysia","325"
"2023-04-03","Asia","Malaysia","397"
"2023-04-04","Asia","Malaysia","401"
"2023-04-05","Asia","Malaysia","476"
"2023-04-06","Asia","Malaysia","595"
"2023-04-07","Asia","Malaysia","503"
"2023-04-08","Asia","Malaysia","315"
"2023-04-09","Asia","Malaysia","231"
